TOT_REG_CD,공공기관,보육시설,사회복지시,버스정류장수,버스승하차,지하철(1km이내),지하철거리점수,지하철승하차,구별총생활,구별총생활인구,상가수,어린이집개수,면적
1115064010201 ,10,4,6,2,520.1290323,4,24,0,980146,31617.6129,1,10,35430
1115064010202 ,12,7,6,1,179.4516129,4,24,0,232635,7504.354839,0,12,18432
1115064010203 ,9,5,6,1,84.64516129,3,25,20493,158223,5103.967742,0,9,13387
1115064010204 ,10,5,4,1,761.7741935,3,26,20493,116666,3763.419355,0,10,14280
1115064010205 ,9,5,6,1,165.0322581,4,25,20493,229146,7391.806452,0,9,16515
1115064010206 ,9,2,6,4,343.8951613,2,23,0,618747,19959.58065,22,9,36214
1115064010207 ,8,4,6,1,165.0322581,4,26,20493,123188,3973.806452,0,8,14450
1115064010208 ,7,5,7,3,264.6451613,4,25,20493,192731,6217.129032,0,7,14256
1115064010209 ,7,4,6,1,165.0322581,3,26,20493,68793,2219.129032,0,7,5620
1115064010210 ,10,6,6,1,860.8064516,3,24,0,508370,16399.03226,1,10,18586
1115064010211 ,7,4,5,2,250.4516129,3,27,20493,160886,5189.870968,0,7,12700
1115064010212 ,8,4,6,4,531.1532258,2,27,20493,175051,5646.806452,1,8,14224
1115064010213 ,7,4,7,2,209.016129,2,27,20493,79801,2574.225806,0,7,8207
1115064010801 ,5,4,7,0,0,2,29,20493,176764,5702.064516,2,5,11022
1115064010802 ,3,4,7,0,0,3,27,20493,144087,4647.967742,0,3,5930
1115064010803 ,5,4,8,0,0,2,29,22783,193111,6229.387097,0,5,9675
1115064010804 ,3,5,7,1,664.3548387,3,27,22783,169739,5475.451613,5,3,6933
1115064010805 ,3,5,7,0,0,3,26,20493,147031,4742.935484,0,3,6745
1115064010806 ,4,5,7,1,664.3548387,3,26,22783,140388,4528.645161,0,4,7326
1115064010807 ,6,5,5,0,0,3,25,22783,298799,9638.677419,0,6,10604
1115065010001 ,5,1,6,0,0,2,27,52584,296176,9554.064516,33,5,9141
1115065010002 ,10,2,4,1,402.8387097,2,27,52584,76267,2460.225806,1,10,16685
1115065010101 ,9,4,6,2,585.483871,2,27,52584,301782,9734.903226,4,9,8289
1115065010201 ,10,3,4,3,491.6451613,3,25,52584,419632,13536.51613,15,10,35507
1115065010202 ,9,2,4,0,0,2,26,52584,162206,5232.451613,0,9,4606
1115065010203 ,9,3,6,2,585.483871,2,27,52584,369495,11919.19355,10,9,8403
1115065010204 ,10,2,2,1,402.8387097,2,25,52584,38537,1243.129032,0,10,4711
1115065020001 ,4,2,6,0,0,3,26,52584,471075,15195.96774,23,4,14652
1115065020002 ,3,2,6,0,0,3,27,52584,214696,6925.677419,23,3,14348
1115065020003 ,9,3,6,3,736.9677419,4,26,52584,740321,23881.32258,44,9,27124
1115065020004 ,10,3,4,1,1039.935484,3,24,0,667268,21524.77419,58,10,22796
1115065020005 ,6,3,6,0,0,4,27,52584,434534,14017.22581,70,6,24252
1115065020006 ,7,4,6,2,585.483871,2,27,52584,290539,9372.225806,13,7,7851
1115065020007 ,3,2,6,0,0,3,26,52584,332668,10731.22581,30,3,8737
1115065020201 ,2,1,4,1,100.0322581,2,23,0,213668,6892.516129,0,2,9930
1115065020202 ,2,2,6,2,59.22580645,3,25,52584,233922,7545.870968,0,2,13276
1115065020203 ,2,1,6,2,40.83870968,3,27,52584,70695,2280.483871,11,2,24484
1115065020204 ,2,1,4,1,69,3,24,0,258636,8343.096774,2,2,10704
1115065020205 ,2,2,6,1,69,3,25,52584,292929,9449.322581,0,2,13087
1115065020206 ,2,2,6,1,49.4516129,3,26,52584,64584,2083.354839,1,2,14529
1115065020207 ,1,1,4,1,100.0322581,2,25,2449,272271,8782.935484,2,1,21369
1115065020208 ,1,1,4,1,100.0322581,2,24,0,202563,6534.290323,1,1,9408
1115065020701 ,8,3,6,0,0,2,25,52584,206709,6668.032258,0,8,6311
1115065020702 ,9,3,4,0,0,2,25,0,215220,6942.580645,0,9,5416
1115065020801 ,4,2,4,0,0,2,24,0,228884,7383.354839,0,4,3688
1115065020802 ,4,2,4,0,0,2,24,0,298654,9634,5,4,7277
1115065030001 ,10,3,4,3,817.5483871,4,24,0,854857,27576.03226,89,10,31575
1115065030002 ,13,4,4,6,795.7473118,4,23,0,567524,18307.22581,82,13,24773
1115065030003 ,9,3,4,0,0,3,22,0,225311,7268.096774,18,9,18282
1115065030004 ,3,2,4,0,0,3,22,0,37399,1206.419355,5,3,2191
1115065030101 ,3,1,4,1,129.5806452,3,24,0,188615,6084.354839,1,3,7012
1115065030102 ,3,1,2,0,0,2,25,2449,125980,4063.870968,2,3,9887
1115065030103 ,1,1,4,0,0,2,23,0,127564,4114.967742,1,1,3846
1115065030104 ,3,1,4,1,129.5806452,3,25,2449,216460,6982.580645,1,3,11983
1115065030105 ,1,1,4,1,129.5806452,2,25,2449,315353,10172.67742,1,1,22409
1115065030201 ,4,2,4,0,0,3,23,0,229792,7412.645161,0,4,10845
1115065030301 ,3,2,4,0,0,3,22,0,235834,7607.548387,2,3,6693
1115065030401 ,10,3,4,1,1039.935484,3,23,0,326607,10535.70968,1,10,7299
1115065030501 ,8,3,4,0,0,3,22,0,179687,5796.354839,1,8,5812
1115065030502 ,7,3,4,1,1039.935484,3,23,0,129880,4189.677419,8,7,4839
1115065030801 ,8,4,4,1,1108.741935,3,23,0,96149,3101.580645,0,8,4341
1115065030802 ,8,4,4,1,511.6451613,2,22,0,47838,1543.16129,1,8,7528
1115066010001 ,13,5,6,0,0,2,28,20493,195490,6306.129032,2,13,13603
1115066010002 ,7,2,8,1,1340.741935,2,27,20493,327925,10578.22581,4,7,10730
1115066010003 ,12,5,6,0,0,2,27,20493,226560,7308.387097,5,12,16614
1115066010004 ,9,4,8,0,0,2,28,20493,252862,8156.83871,0,9,9388
1115066010005 ,9,2,9,0,0,2,26,20493,349346,11269.22581,4,9,11038
1115066010006 ,10,5,5,0,0,2,26,20493,227714,7345.612903,8,10,12182
1115066010007 ,9,4,5,0,0,2,26,20493,192250,6201.612903,0,9,7419
1115066010008 ,7,4,8,0,0,2,29,20493,69668,2247.354839,1,7,9259
1115066010009 ,8,4,8,3,1749.419355,2,29,20493,448053,14453.32258,43,8,27102
1115066010010 ,6,1,7,0,0,2,26,20493,294750,9508.064516,2,6,10482
1115066010011 ,10,4,8,0,0,2,29,20493,248144,8004.645161,4,10,16190
1115066010012 ,10,4,7,0,0,2,27,20493,255854,8253.354839,0,10,9220
1115066010013 ,7,2,6,2,1571.225806,2,27,20493,350372,11302.32258,8,7,11255
1115066010014 ,10,3,9,0,0,2,27,20493,350419,11303.83871,1,10,9827
1115066010015 ,13,5,8,4,1500.733871,2,29,20493,823731,26571.96774,83,13,30176
1115066010016 ,10,4,9,0,0,2,27,20493,258158,8327.677419,3,10,8717
1115066010017 ,11,4,4,0,0,1,26,20493,230681,7441.322581,2,11,10625
1115066010018 ,12,4,6,0,0,2,29,20493,247478,7983.16129,3,12,13662
1115066010019 ,9,1,5,0,0,1,25,20493,211068,6808.645161,0,9,10420
1115066010301 ,7,1,7,0,0,2,26,20493,167003,5387.193548,0,7,4104
1115066010302 ,10,1,7,0,0,2,26,20493,292500,9435.483871,2,10,7001
1115066010701 ,6,2,8,0,0,2,25,20493,249087,8035.064516,3,6,8169
1115066020001 ,8,3,4,0,0,1,25,20493,186155,6005,1,8,7912
1115066020003 ,14,4,3,1,387.4193548,3,25,20493,492593,15890.09677,4,14,88286
1115066020004 ,8,4,4,0,0,2,26,20493,233312,7526.193548,8,8,10280
1115066020005 ,30,3,4,4,611.8870968,1,25,20493,1095118,35326.3871,16,30,360797
1115066020006 ,10,4,2,2,831.483871,2,27,20493,388352,12527.48387,21,10,18589
1115066020007 ,14,2,0,7,904.0368664,0,18,0,720434,23239.80645,5,14,60956
1115066020008 ,10,4,2,0,0,2,26,20493,177631,5730.032258,4,10,8260
1115066020101 ,12,1,0,0,0,0,19,0,170547,5501.516129,5,12,7730
1115066020201 ,6,0,0,0,0,1,21,0,264272,8524.903226,9,6,8640
1115066020202 ,5,0,0,2,838.5967742,1,20,0,337936,10901.16129,1,5,14405
1115066020203 ,7,0,0,2,838.5967742,1,20,0,173887,5609.258065,0,7,6222
1115066020204 ,5,0,0,2,838.5967742,1,20,0,282270,9105.483871,0,5,18018
1115066020301 ,8,1,2,0,0,1,22,0,233262,7524.580645,3,8,7514
1115066020302 ,7,1,2,0,0,1,23,0,133094,4293.354839,0,7,3080
1115066020303 ,7,1,2,0,0,1,22,0,138848,4478.967742,4,7,4154
1115066020401 ,8,1,0,0,0,1,21,0,136866,4415.032258,0,8,5084
1115066020402 ,6,0,2,0,0,1,20,0,143977,4644.419355,0,6,5486
1115066020403 ,7,1,2,0,0,1,21,0,199300,6429.032258,0,7,7360
1115066020404 ,8,1,2,0,0,1,21,0,233229,7523.516129,6,8,8786
1115066020501 ,7,1,5,2,1635.677419,2,22,0,369377,11915.3871,1,7,8968
1115066020502 ,8,1,3,0,0,1,23,0,169932,5481.677419,0,8,5116
1115066020503 ,11,3,3,2,519.6612903,2,24,0,301631,9730.032258,13,11,8882
1115066020504 ,8,1,3,0,0,1,23,0,189300,6106.451613,0,8,6540
1115066020505 ,10,2,5,1,651.9032258,2,23,0,198435,6401.129032,0,10,7083
1115066020601 ,8,1,5,2,1635.677419,2,22,0,172173,5553.967742,1,8,5625
1115066020602 ,7,1,4,2,1635.677419,2,22,0,237331,7655.83871,0,7,5914
1115066020603 ,15,5,7,4,703.2096774,2,22,0,524401,16916.16129,16,15,126152
1115066020901 ,12,2,2,4,1024.112903,0,17,0,582130,18778.3871,1,12,18642
1115066020902 ,12,1,0,4,685.2822581,0,16,0,351888,11351.22581,11,12,14704
1115066020903 ,11,0,0,0,0,0,15,0,152937,4933.451613,0,11,4862
1115066020904 ,12,1,0,5,827.0645161,0,16,0,190709,6151.903226,0,12,9478
1115066020905 ,11,1,0,1,1534,0,17,0,236422,7626.516129,1,11,6134
1115066021101 ,12,2,0,2,302.016129,0,17,0,276534,8920.451613,0,12,14212
1115066021201 ,12,2,0,2,302.016129,0,18,0,228653,7375.903226,0,12,7843
1115066021202 ,12,2,0,0,0,0,18,0,187606,6051.806452,0,12,5863
1115066021203 ,12,2,0,3,290.5053763,0,17,0,232179,7489.645161,4,12,7261
1115066030001 ,5,0,2,2,114.2419355,0,12,0,21283,686.5483871,0,5,34147
1115066030101 ,1,0,2,1,108.9354839,0,13,0,236705,7635.645161,0,1,15217
1115066030102 ,1,0,2,0,0,0,14,0,164042,5291.677419,5,1,15106
1115066030103 ,2,0,2,2,114.2419355,0,14,0,219067,7066.677419,0,2,21531
1115066030201 ,6,0,3,0,0,0,10,0,534576,17244.3871,0,6,34446
1115066030202 ,5,0,3,1,456.9677419,0,11,0,411566,13276.32258,4,5,24471
1115066030203 ,5,2,4,0,0,0,12,0,328476,10596,1,5,44080
1115066040001 ,22,4,4,33,536.5464321,0,17,0,2856461,92143.90323,116,22,761757
1115066040101 ,4,0,2,1,110.3548387,0,12,0,114060,3679.354839,0,4,8215
1115066040102 ,4,0,2,3,304.9892473,0,11,0,23173,747.516129,1,4,6797
1115066040103 ,4,0,2,3,224.6989247,0,12,0,140787,4541.516129,18,4,10042
1115066040104 ,5,0,2,2,489.2903226,0,12,0,193513,6242.354839,1,5,12303
1115066040105 ,5,0,2,1,868.2258065,0,11,0,41651,1343.580645,0,5,5912
1115066040106 ,5,0,2,2,213.3709677,0,10,0,29880,963.8709677,1,5,6791
1115066040107 ,6,0,3,0,0,0,10,0,45697,1474.096774,1,6,11663
1115066040108 ,5,0,2,1,456.9677419,0,11,0,96228,3104.129032,1,5,12301
1115066040109 ,5,0,3,1,456.9677419,0,10,0,160683,5183.322581,0,5,12302
1115066040201 ,5,0,1,1,488.2258065,0,10,0,31183,1005.903226,4,5,6190
1115066040202 ,4,0,1,1,488.2258065,0,10,0,24861,801.9677419,0,4,6260
1115066040301 ,5,0,2,1,868.2258065,0,12,0,180820,5832.903226,0,5,7822
1115066040302 ,1,0,2,0,0,0,13,0,171858,5543.806452,0,1,8360
1115066040303 ,3,0,2,2,489.2903226,0,13,0,234771,7573.258065,0,3,11100
1115066040304 ,5,0,2,1,868.2258065,0,12,0,153553,4953.322581,6,5,7702
1115066040401 ,9,2,1,0,0,0,16,0,94754,3056.580645,1,9,4740
1115066040402 ,11,4,1,0,0,0,15,0,162632,5246.193548,4,11,9639
1115066040403 ,6,4,1,0,0,0,16,0,114022,3678.129032,0,6,6095
1115066040501 ,10,2,2,3,565.9784946,0,13,0,523765,16895.64516,0,10,8342
1115066040502 ,11,2,2,1,183.7096774,0,13,0,299288,9654.451613,6,11,6545
1115066040601 ,9,2,2,2,757.1129032,0,13,0,203781,6573.580645,1,9,4770
1115066040602 ,9,2,2,0,0,0,13,0,313185,10102.74194,6,9,6356
1115066040603 ,7,2,2,3,708.7419355,0,13,0,439546,14178.90323,0,7,6403
1115066040701 ,12,2,0,0,0,0,16,0,130284,4202.709677,0,12,8230
1115066040702 ,10,2,0,2,184.9677419,0,15,0,248387,8012.483871,9,10,12454
1115066040703 ,9,1,0,2,110.0645161,0,14,0,145284,4686.580645,0,9,6642
1115066040704 ,9,2,0,2,110.0645161,0,15,0,204758,6605.096774,0,9,7478
1115066040705 ,11,2,0,2,184.9677419,0,15,0,132214,4264.967742,1,11,8712
1115066040801 ,9,1,0,2,184.9677419,0,13,0,222029,7162.225806,0,9,7412
1115066040802 ,9,1,0,2,466.5645161,0,13,0,314898,10158,4,9,8208
1115066040803 ,10,1,1,3,372.2795699,0,13,0,267714,8635.935484,1,10,8911
1115066050001 ,14,2,2,4,942.7096774,0,18,0,147615,4761.774194,2,14,305329
1115066050101 ,11,1,0,4,455.3064516,0,14,0,292375,9431.451613,3,11,5745
1115066050102 ,7,1,0,2,232.516129,0,15,0,301064,9711.741935,0,7,9115
1115066050103 ,10,1,0,6,769.7849462,0,15,0,282069,9099,7,10,8648
1115066050104 ,9,1,0,1,1461,0,14,0,174813,5639.129032,0,9,2842
1115066050201 ,0,0,0,0,0,0,15,0,104554,3372.709677,0,,11429
1115066050202 ,0,0,0,0,0,0,14,0,159113,5132.677419,1,,16358
1115066050203 ,0,0,0,0,0,0,15,0,114855,3705,4,,9058
1115069010002 ,10,2,3,1,282.516129,2,25,45343,139753,4508.16129,11,10,10220
1115069010003 ,11,2,3,1,282.516129,2,24,0,484100,15616.12903,23,11,14659
1115069010101 ,10,2,2,1,402.8387097,2,25,52584,65903,2125.903226,11,10,7130
1115069010201 ,11,2,2,1,402.8387097,2,25,52584,60602,1954.903226,0,11,4769
1115069010202 ,10,2,2,1,402.8387097,2,26,52584,61870,1995.806452,19,10,5976
1115069010301 ,17,4,3,2,488.8709677,3,23,0,1279615,41277.90323,2,17,19355
1115069010302 ,11,4,1,1,282.516129,3,26,38102,432042,13936.83871,1,11,25570
1115069010303 ,9,3,1,2,936.983871,3,26,38102,333342,10752.96774,0,9,14254
1115069010304 ,14,4,3,1,866.9032258,4,24,0,207316,6687.612903,0,14,9527
1115069010305 ,11,3,2,0,0,2,25,38102,110984,3580.129032,0,11,7061
1115069010306 ,11,3,2,1,282.516129,2,25,38102,167448,5401.548387,4,11,8522
1115069010307 ,14,3,3,2,936.983871,4,24,0,120184,3876.903226,1,14,9185
1115069010308 ,11,3,3,0,0,2,24,0,105938,3417.354839,1,11,6569
1115069010401 ,21,5,3,4,722.8306452,3,24,0,1321633,42633.32258,18,21,75907
1115069020101 ,10,5,1,1,906.4516129,1,27,15085,223352,7204.903226,22,10,11733
1115069020102 ,11,4,1,1,1405.774194,1,27,15085,384775,12412.09677,0,11,25052
1115069020103 ,6,1,4,1,1026.451613,1,29,15085,180250,5814.516129,0,6,7590
1115069020104 ,11,4,3,3,930.3978495,1,29,15085,186295,6009.516129,0,11,16122
1115069020105 ,17,7,3,4,1381.209677,4,26,15085,1257966,40579.54839,75,17,98578
1115069020106 ,10,1,1,4,116.4193548,1,28,15085,105835,3414.032258,0,10,14667
1115069020107 ,12,5,3,0,0,1,28,15085,412951,13321,0,12,21466
1115069020108 ,13,4,2,0,0,1,29,15085,243282,7847.806452,0,13,13530
1115069020109 ,15,6,0,1,1405.774194,1,26,15085,208138,6714.129032,1,15,16817
1115069020110 ,9,5,4,2,240.2096774,1,28,15085,305456,9853.419355,0,9,14051
1115069020111 ,10,5,1,1,256.8064516,1,27,15085,228903,7383.967742,0,10,14525
1115069020112 ,13,3,0,2,103.2903226,1,27,15085,24342,785.2258065,0,13,7369
1115069020113 ,15,4,0,0,0,1,27,15085,116313,3752.032258,1,15,16215
1115069020114 ,14,4,1,1,139.8387097,1,27,15085,137851,4446.806452,1,14,10537
1115069030001 ,6,0,0,2,494.8064516,2,24,0,113053,3646.870968,0,6,41648
1115069030002 ,5,2,4,2,887.0806452,2,24,0,1321,42.61290323,1,5,1509
1115069030101 ,3,1,3,0,0,2,24,0,81274,2621.741935,0,3,5154
1115069030102 ,14,2,1,3,108.6129032,1,26,15085,48721,1571.645161,0,14,21940
1115069030103 ,3,1,4,0,0,3,23,0,178228,5749.290323,1,3,12673
1115069030104 ,14,4,2,0,0,2,25,15085,30285,976.9354839,0,14,12885
1115069030105 ,11,4,4,1,945.6451613,2,25,15085,34423,1110.419355,0,11,11841
1115069030106 ,4,0,0,2,494.8064516,2,23,0,88356,2850.193548,0,4,6649
1115069030107 ,4,1,2,2,494.8064516,2,25,2449,367740,11862.58065,0,4,35846
1115069030108 ,4,2,4,0,0,3,23,0,233248,7524.129032,0,4,16190
1115069030109 ,3,1,3,1,515.7741935,2,23,0,86463,2789.129032,0,3,7570
1115069030110 ,8,0,0,2,670.3387097,2,25,15085,534390,17238.3871,2,8,16086
1115069030111 ,7,0,0,0,0,2,24,0,151929,4900.935484,0,7,12023
1115069030112 ,8,0,1,1,778,3,25,15085,1044671,33699.06452,1,8,120732
1115069030113 ,13,4,4,2,728.6451613,2,24,0,38189,1231.903226,0,13,12943
1115069030114 ,3,1,2,0,0,2,24,0,89297,2880.548387,0,3,7526
1115069030115 ,3,1,2,2,494.8064516,2,23,0,110659,3569.645161,0,3,6816
1115069030116 ,9,3,4,4,620.2822581,3,24,0,189963,6127.83871,22,9,25700
1115069030117 ,8,0,0,3,275.4086022,2,26,15085,132270,4266.774194,0,8,10026
1115069030118 ,6,0,3,4,512.5322581,2,24,0,178193,5748.16129,0,6,11167
1115069030119 ,3,1,4,2,887.0806452,3,23,0,185184,5973.677419,1,3,17188
1115069030120 ,16,6,2,2,793,3,24,0,56827,1833.129032,0,16,19814
1115070010001 ,11,5,6,2,1104.83871,2,24,0,392300,12654.83871,2,11,20855
1115070010002 ,13,5,2,1,1521.483871,2,26,15085,1148984,37064,102,13,34349
1115070010003 ,9,1,6,10,589.5612903,1,29,15085,803045,25904.67742,9,9,176799
1115070010004 ,4,3,10,3,186.5053763,1,25,15085,127515,4113.387097,0,4,35842
1115070010101 ,8,4,4,1,860.8064516,2,24,0,200723,6474.935484,8,8,3470
1115070010102 ,9,4,4,1,860.8064516,2,23,0,262817,8477.967742,19,9,3858
1115070010201 ,6,3,6,5,274.7741935,1,24,0,270483,8725.258065,0,6,22180
1115070010202 ,3,4,10,3,391.5698925,1,24,0,312876,10092.77419,16,3,23020
1115070010203 ,7,1,3,1,313.516129,2,24,0,234189,7554.483871,0,7,12357
1115070010204 ,5,4,9,6,554.7580645,1,23,0,346962,11192.32258,0,5,26375
1115070010205 ,5,1,5,1,313.516129,1,25,15085,165136,5326.967742,0,5,11314
1115070010206 ,9,2,3,1,262,2,23,0,269682,8699.419355,1,9,15297
1115070010207 ,10,2,5,4,343.5806452,2,23,0,523845,16898.22581,1,10,25632
1115070010208 ,5,1,3,0,0,1,23,0,143721,4636.16129,0,5,8550
1115070010209 ,4,5,9,4,744.8709677,1,23,0,190205,6135.645161,1,4,10139
1115070010301 ,11,4,5,4,562.4758065,2,25,15085,866056,27937.29032,2,11,26355
1115070010302 ,4,2,6,0,0,1,27,15085,123279,3976.741935,0,4,6796
1115070010303 ,7,4,3,1,1348.870968,2,26,15085,246154,7940.451613,0,7,11760
1115070010304 ,8,4,3,1,256.8064516,1,27,15085,153426,4949.225806,0,8,8285
1115070010305 ,7,4,3,0,0,2,26,15085,176128,5681.548387,1,7,10346
1115070010306 ,6,4,5,2,240.2096774,1,27,15085,129171,4166.806452,0,6,6723
1115070010307 ,6,3,3,1,262,2,25,15085,556901,17964.54839,0,6,18152
1115070010308 ,3,1,6,1,313.516129,1,26,15085,350852,11317.80645,21,3,18759
1115070010309 ,5,2,6,0,0,1,28,15085,115843,3736.870968,0,5,5545
1115070010310 ,3,1,6,0,0,1,27,15085,128669,4150.612903,1,3,7146
1115070010311 ,3,1,6,1,313.516129,1,26,15085,121140,3907.741935,0,3,6801
1115070010312 ,7,3,6,2,240.2096774,1,28,15085,266211,8587.451613,0,7,16238
1115070010401 ,6,4,3,1,1348.870968,2,25,15085,220186,7102.774194,21,6,5972
1115070010501 ,3,1,6,1,366,1,27,15085,188767,6089.258065,0,3,7871
1115070010502 ,4,2,6,0,0,1,27,15085,1399464,45144,0,4,7630
1115070010503 ,2,1,6,1,366,1,26,15085,292613,9439.129032,1,2,6808
1115070010504 ,2,3,8,2,292.2419355,1,26,15085,341398,11012.83871,17,2,10643
1115070010505 ,3,2,7,0,0,1,26,15085,557217,17974.74194,0,3,14775
1115070010506 ,3,1,6,1,1491.322581,1,27,15085,402844,12994.96774,1,3,13838
1115070010507 ,3,3,9,1,218.483871,1,25,15085,142371,4592.612903,0,3,8419
1115070010508 ,2,1,6,0,0,1,28,15085,188771,6089.387097,0,2,10803
1115070010509 ,4,1,5,1,366,1,27,15085,213519,6887.709677,0,4,5915
1115070010510 ,2,1,7,1,366,1,26,15085,143791,4638.419355,0,2,6598
1115070010511 ,2,2,8,0,0,1,25,15085,159351,5140.354839,1,2,6983
1115070010512 ,1,2,8,2,1174.725806,1,25,15085,305399,9851.580645,1,1,6416
1115070020001 ,7,3,10,5,840.2258065,1,27,15085,1182796,38154.70968,84,7,37725
1115070020002 ,7,5,9,2,328.7580645,3,27,15085,1609544,51920.77419,47,7,382286
1115070020201 ,3,2,3,0,0,1,25,15085,57003,1838.806452,0,3,5674
1115070020202 ,0,1,6,1,864.7096774,1,24,0,230051,7421,14,,6093
1115070020203 ,0,3,6,0,0,1,23,0,399575,12889.51613,0,,6533
1115070020204 ,0,4,6,0,0,1,23,0,179606,5793.741935,0,,3990
1115070020205 ,5,2,3,0,0,1,25,15085,93841,3027.129032,0,5,9004
1115070020206 ,1,2,4,0,0,1,24,0,71316,2300.516129,1,1,7079
1115070020207 ,0,3,6,0,0,1,24,0,302417,9755.387097,4,,7103
1115070020208 ,4,1,3,0,0,1,26,15085,226888,7318.967742,0,4,6021
1115070020209 ,4,2,3,0,0,1,25,15085,57034,1839.806452,0,4,5639
1115070020210 ,1,2,3,1,864.7096774,1,25,15085,158903,5125.903226,2,1,8714
1115070020301 ,2,1,3,0,0,1,25,15085,209687,6764.096774,0,2,5317
1115070020401 ,5,1,3,2,493.483871,1,27,15085,183190,5909.354839,2,5,9585
1115070020402 ,5,1,3,4,411.1209677,1,27,15085,123335,3978.548387,0,5,7821
1115070020501 ,2,5,8,2,241.516129,1,23,0,152255,4911.451613,0,2,10229
1115070020502 ,0,4,8,0,0,1,22,0,191396,6174.064516,1,,9772
1115070020601 ,2,5,8,1,369.1612903,1,24,0,265321,8558.741935,1,2,9753
1115070020602 ,1,2,7,2,1174.725806,1,25,15085,285892,9222.322581,1,1,10171
1115071010001 ,6,0,1,9,236.0860215,3,29,7556,1363265,43976.29032,16,6,160651
1115071010002 ,2,1,0,1,107.8709677,2,23,0,116683,3763.967742,0,2,16864
1115071010101 ,6,0,0,2,167.3225806,2,24,0,452941,14611,1,6,12374
1115071010102 ,6,0,0,3,133.5913978,3,24,0,342154,11037.22581,0,6,10953
1115071010103 ,6,1,0,5,1107.206452,2,24,0,1314911,42416.48387,2,6,23606
1115071010104 ,3,1,0,0,0,2,23,0,524936,16933.41935,0,3,17143
1115071010105 ,7,0,0,2,168.1774194,2,25,7556,339191,10941.64516,1,7,14303
1115071010106 ,1,0,0,0,0,2,23,0,325040,10485.16129,0,1,12312
1115071010107 ,5,1,0,1,87.83870968,2,23,0,807553,26050.09677,1,5,15917
1115071010108 ,3,0,0,0,0,2,25,7556,344320,11107.09677,61,3,19051
1115071010109 ,6,1,0,0,0,2,24,0,636852,20543.6129,1,6,13421
1115071010110 ,4,0,0,1,213.3548387,2,26,7556,206485,6660.806452,0,4,12441
1115071010111 ,2,0,0,1,297.3870968,2,24,0,266529,8597.709677,0,2,12328
1115071010112 ,5,1,0,1,87.83870968,1,23,0,721248,23266.06452,1,5,16549
1115071010301 ,4,0,0,2,168.1774194,2,26,7556,222100,7164.516129,1,4,3577
1115071010302 ,3,0,0,2,186.5,2,27,7556,355520,11468.3871,2,3,13372
1115071010303 ,3,0,0,0,0,3,28,7556,148904,4803.354839,0,3,8776
1115071010304 ,3,0,0,0,0,2,27,7556,129982,4192.967742,2,3,4537
1115071010305 ,3,0,0,1,213.3548387,2,26,7556,112132,3617.16129,1,3,4715
1115071010306 ,6,0,0,2,167.3225806,3,27,7556,225168,7263.483871,0,6,10513
1115071010307 ,7,0,0,2,168.1774194,2,26,7556,193778,6250.903226,0,7,9250
1115071010308 ,7,0,0,3,152.5483871,2,25,7556,127625,4116.935484,0,7,4914
1115071010309 ,4,0,0,0,0,2,27,7556,221883,7157.516129,1,4,6211
1115071010310 ,3,0,0,0,0,2,27,7556,134631,4342.935484,34,3,5022
1115071020001 ,10,3,0,5,2181.387097,2,22,0,673413,21723,154,10,96785
1115071020002 ,10,1,2,5,2436.006452,4,25,13692,3146113,101487.5161,173,10,338371
1115071020101 ,5,2,0,1,2186.354839,1,22,0,818062,26389.09677,40,5,10632
1115071020201 ,5,2,0,0,0,2,21,0,142704,4603.354839,0,5,7454
1115071020202 ,5,2,0,0,0,2,21,0,674160,21747.09677,0,5,20754
1115071020203 ,6,1,0,2,2219.725806,1,20,0,280090,9035.16129,0,6,21222
1115071020204 ,8,1,0,0,0,1,20,0,785190,25328.70968,0,8,27814
1115071020205 ,8,1,0,0,0,2,21,0,235976,7612.129032,0,8,21735
1115071020206 ,4,0,0,1,875.5483871,1,22,0,98410,3174.516129,0,4,9283
1115071020207 ,8,1,0,2,2013.532258,3,21,0,368014,11871.41935,13,8,24526
1115071020208 ,7,1,0,1,3553.483871,2,20,0,753205,24296.93548,0,7,16538
1115071020209 ,5,1,0,0,0,2,22,0,855333,27591.3871,0,5,19583
1115071020210 ,5,1,0,2,2903.290323,1,20,0,539382,17399.41935,0,5,23161
1115071020211 ,6,1,0,1,875.5483871,1,22,0,366962,11837.48387,1,6,16897
1115071020212 ,5,2,0,1,2186.354839,2,22,0,447002,14419.41935,0,5,15682
1115071020213 ,5,1,0,0,0,2,20,0,222576,7179.870968,0,5,7548
1115071020301 ,4,1,0,1,2904.16129,1,20,0,262124,8455.612903,37,4,4920
1115071020401 ,4,1,0,1,3553.483871,1,21,0,439074,14163.67742,34,4,6095
1115071020601 ,4,1,0,1,3553.483871,1,21,0,641957,20708.29032,7,4,10560
1115071020701 ,4,1,0,0,0,2,22,0,358067,11550.54839,11,4,9690
1115071020801 ,6,0,0,0,0,3,21,0,244536,7888.258065,7,6,16704
1115071020802 ,4,0,0,1,875.5483871,2,23,0,86180,2780,0,4,8506
1115071020803 ,6,0,0,1,473.5806452,2,22,0,473465,15273.06452,0,6,16792
1115071020804 ,4,0,0,1,875.5483871,2,21,0,142946,4611.16129,1,4,7975
1115071020805 ,6,0,0,2,2184.387097,2,22,0,1594553,51437.19355,0,6,19153
