TOT_REG_CD,ADM_NM,ADM_CD,버스정류장,버스승하차,지하철(1km,지하철 거리점수,승하차평균,구별총생활,구별총생_1,사고수n,차선수,평균속도,표준편차,혼잡수치
1124060040007 ,오금동,1124060,2,1369,1,150,0,243549,7856.419355,,,,,
1124060040001 ,오금동,1124060,6,342,2,150,0,1313341,42365.83871,,3,14.56415278,3.797047359,2543.224422
1124060040002 ,오금동,1124060,2,1369,2,250,0,551620,17794.19355,1,,,,
1124060040003 ,오금동,1124060,5,810,2,400,14425,550053,17743.64516,1,3,22.64433333,4.075688787,2123.365925
1124060040008 ,오금동,1124060,0,0,2,100,0,214703,6925.903226,,,,,
1124060040009 ,오금동,1124060,3,1073,3,250,0,512250,16524.19355,1,2,20.519875,3.25283499,2429.415434
1124060040010 ,오금동,1124060,0,0,3,350,14425,560881,18092.93548,1,2,19.79197222,4.424659992,2460.297734
1124060040201 ,오금동,1124060,2,1369,3,400,14425,339829,10962.22581,1,,,,
1124060050002 ,오금동,1124060,0,0,3,500,14425,465362,15011.67742,2,,,,
1124060050005 ,오금동,1124060,2,495,2,400,14425,632517,20403.77419,,2,19.79197222,4.424659992,2460.297734
1124060050004 ,오금동,1124060,2,495,2,450,14425,408959,13192.22581,1,2,19.79197222,4.424659992,2460.297734
1124060050001 ,오금동,1124060,2,943,3,600,14425,403853,13027.51613,2,3,22.64433333,4.075688787,2123.365925
1124060050003 ,오금동,1124060,4,1118,3,550,14425,566236,18265.67742,3,2,19.79197222,4.424659992,2460.297734
1124060050101 ,오금동,1124060,4,1830,4,850,14425,817443,26369.12903,,3,22.64433333,4.075688787,2123.365925
1124060050204 ,오금동,1124060,2,2716,4,850,14425,461934,14901.09677,,3,29.44566667,3.493978855,1769.958278
1124060050201 ,오금동,1124060,3,1806,3,700,14425,176716,5700.516129,,,,,
1124060050203 ,오금동,1124060,2,1676,3,750,14425,245638,7923.806452,2,,,,
1124060050202 ,오금동,1124060,2,2716,3,800,14425,221710,7151.935484,,,,,
1124060050301 ,오금동,1124060,2,1740,2,600,14425,508673,16408.80645,,3,29.44566667,3.493978855,1769.958278
1124060050402 ,오금동,1124060,2,943,3,750,14425,277269,8944.16129,2,,,,
1124060050401 ,오금동,1124060,2,943,3,700,14425,226953,7321.064516,2,,,,
1124061010011 ,송파1동,1124061,0,0,4,650,20124,430773,13895.90323,15,,,,
1124061010010 ,송파1동,1124061,3,2237,5,800,31241,765154,24682.3871,,3,19.537,4.831627246,2284.827701
1124061010013 ,송파1동,1124061,5,1096,5,800,9007,487222,15716.83871,11,3,20.00470139,4.035083434,2260.525224
1124061010012 ,송파1동,1124061,2,5279,5,700,20124,394247,12717.64516,15,,,,
1124061010015 ,송파1동,1124061,0,0,5,600,20124,252391,8141.645161,11,,,,
1124061010014 ,송파1동,1124061,2,595,6,650,20124,353760,11411.6129,11,,,,
1124061010017 ,송파1동,1124061,2,5279,4,600,20124,307855,9930.806452,15,,,,
1124061010016 ,송파1동,1124061,1,1334,5,700,20124,326573,10534.6129,11,,,,
1124061010001 ,송파1동,1124061,2,5279,4,600,20124,233516,7532.774194,15,,,,
1124061010009 ,송파1동,1124061,3,3577,6,600,20124,1213156,39134.06452,,3,21.56478241,4.842613513,2203.829142
1124061010003 ,송파1동,1124061,1,5091,4,600,20124,226982,7322,15,,,,
1124061010002 ,송파1동,1124061,0,0,5,550,20124,236771,7637.774194,10,,,,
1124061010005 ,송파1동,1124061,0,0,6,650,20124,249521,8049.064516,11,,,,
1124061010004 ,송파1동,1124061,2,5279,5,800,31241,446103,14390.41935,15,,,,
1124061010007 ,송파1동,1124061,1,172,5,550,20124,252436,8143.096774,,,,,
1124061010006 ,송파1동,1124061,2,623,4,700,20124,817540,26372.25806,,3,19.537,4.831627246,2284.827701
1124061010008 ,송파1동,1124061,2,595,6,700,20124,397854,12834,11,,,,
1124061010018 ,송파1동,1124061,2,1507,5,700,9007,602954,19450.12903,11,3,20.47240278,3.238539621,2236.222747
1124061010019 ,송파1동,1124061,2,193,5,550,9007,880975,28418.54839,,2,21.32,4.953445336,2395.469006
1124061010501 ,송파1동,1124061,1,213,5,600,9007,287755,9282.419355,,,,,
1124061011001 ,송파1동,1124061,2,193,5,500,20124,228702,7377.483871,,,,,
1124061020023 ,송파1동,1124061,0,0,3,550,25328,498742,16088.45161,7,,,,
1124061020020 ,송파1동,1124061,2,790,3,550,25328,638775,20605.64516,8,,,,
1124061020021 ,송파1동,1124061,2,3731,3,650,25328,345457,11143.77419,7,,,,
1124061020008 ,송파1동,1124061,2,828,3,450,25328,324870,10479.67742,1,,,,
1124061020009 ,송파1동,1124061,2,595,6,700,20124,166956,5385.677419,,,,,
1124061020022 ,송파1동,1124061,0,0,3,500,25328,314162,10134.25806,,,,,
1124061020016 ,송파1동,1124061,0,0,3,550,20124,133030,4291.290323,,,,,
1124061020017 ,송파1동,1124061,0,0,0,1000,0,2003179,64618.67742,,,,,
1124061020014 ,송파1동,1124061,0,0,3,600,20124,549662,17731.03226,7,,,,
1124061020015 ,송파1동,1124061,3,1639,4,800,31241,1776827,57317,7,3,17.91056944,3.446639018,2369.339512
1124061020012 ,송파1동,1124061,6,1243,6,600,9007,1232011,39742.29032,1,3,30.48175,5.274513868,1716.121809
1124061020013 ,송파1동,1124061,0,0,3,600,20124,256058,8259.935484,1,,,,
1124061020010 ,송파1동,1124061,0,0,3,450,20124,134775,4347.580645,,,,,
1124061020011 ,송파1동,1124061,2,595,5,650,9007,309091,9970.677419,1,,,,
1124061020018 ,송파1동,1124061,5,1085,6,800,9007,357646,11536.96774,,3,17.91056944,3.446639018,2369.339512
1124061020019 ,송파1동,1124061,5,1032,6,700,9007,158663,5118.16129,1,,,,
1124061020003 ,송파1동,1124061,2,3731,3,700,25328,633908,20448.64516,7,5,30.299875,5.04188781,1267.422594
1124061020006 ,송파1동,1124061,4,1550,3,550,25328,120521,3887.774194,,,,,
1124061020007 ,송파1동,1124061,5,933,3,450,25328,800926,25836.32258,1,1,19.56958333,5.919995805,2712.9125
1124061020004 ,송파1동,1124061,0,0,3,550,20124,228577,7373.451613,,,,,
1124061020005 ,송파1동,1124061,4,1224,5,550,9007,307724,9926.580645,1,,,,
1124061020002 ,송파1동,1124061,0,0,3,550,20124,188387,6077,,,,,
1124061020024 ,송파1동,1124061,2,790,3,550,25328,205131,6617.129032,7,,,,
1124061020001 ,송파1동,1124061,3,1790,3,550,25328,281807,9090.548387,,1,19.56958333,5.919995805,2712.9125
1124061020301 ,송파1동,1124061,2,1071,4,400,9007,274707,8861.516129,,1,25.25176389,5.485772559,2542.447083
1124061020302 ,송파1동,1124061,0,0,3,500,20124,187643,6053,,,,,
1124061020303 ,송파1동,1124061,3,955,3,400,19416,167910,5416.451613,1,,,,
1124062010001 ,송파2동,1124062,1,487,7,250,0,566954,18288.83871,4,2,23.94291667,4.582859309,2284.188076
1124062010003 ,송파2동,1124062,0,0,4,250,0,5625,181.4516129,4,,,,
1124062010002 ,송파2동,1124062,3,1162,5,350,9007,1285487,41467.32258,,3,24.38670833,4.545260201,2032.829464
1124062010004 ,송파2동,1124062,0,0,5,200,0,15933,513.9677419,,,,,
1124062010101 ,송파2동,1124062,0,0,6,350,0,161420,5207.096774,,,,,
1124062010204 ,송파2동,1124062,2,154,4,400,20071,465090,15002.90323,,4,23.16129167,3.412096967,1910.3225
1124062010206 ,송파2동,1124062,0,0,5,250,0,87017,2807,4,,,,
1124062010201 ,송파2동,1124062,1,133,5,250,0,123566,3986,4,,,,
1124062010203 ,송파2동,1124062,0,0,5,350,0,117938,3804.451613,,,,,
1124062010202 ,송파2동,1124062,1,133,5,400,17874,264724,8539.483871,,2,38.64841667,3.577716881,1660.286549
1124062010205 ,송파2동,1124062,2,2654,4,400,15677,183547,5920.870968,,2,38.64841667,3.577716881,1660.286549
1124062010301 ,송파2동,1124062,0,0,4,300,0,249982,8063.935484,,,,,
1124062010303 ,송파2동,1124062,0,0,5,300,0,284772,9186.193548,,,,,
1124062010302 ,송파2동,1124062,2,1071,4,350,0,199805,6445.322581,,1,16.08030556,5.844624128,2817.590833
1124062010305 ,송파2동,1124062,2,1071,4,250,0,327799,10574.16129,,,,,
1124062010304 ,송파2동,1124062,3,1007,4,300,0,172265,5556.935484,,,,,
1124062010402 ,송파2동,1124062,0,0,5,250,0,377825,12187.90323,,,,,
1124062010401 ,송파2동,1124062,2,2654,4,300,0,499916,16126.32258,,3,24.38670833,4.545260201,2032.829464
1124062010502 ,송파2동,1124062,0,0,5,150,0,319260,10298.70968,,,,,
1124062010505 ,송파2동,1124062,0,0,4,250,0,232343,7494.935484,4,,,,
1124062010504 ,송파2동,1124062,0,0,4,150,0,329599,10632.22581,4,,,,
1124062010501 ,송파2동,1124062,0,0,5,250,0,324264,10460.12903,,,,,
1124062010503 ,송파2동,1124062,0,0,4,200,0,128069,4131.258065,4,,,,
1124062010601 ,송파2동,1124062,1,174,5,250,0,497946,16062.77419,,4,23.16129167,3.412096967,1910.3225
1124062010603 ,송파2동,1124062,0,0,4,250,0,110883,3576.870968,4,,,,
1124062010602 ,송파2동,1124062,0,0,4,250,0,55466,1789.225806,4,,,,
1124062010605 ,송파2동,1124062,1,174,4,250,0,92774,2992.709677,4,,,,
1124062010604 ,송파2동,1124062,0,0,5,200,0,82653,2666.225806,4,,,,
1124062010701 ,송파2동,1124062,0,0,6,250,0,68271,2202.290323,,,,,
1124062010702 ,송파2동,1124062,0,0,6,250,0,60272,1944.258065,4,,,,
1124062020004 ,송파2동,1124062,9,1645,5,750,19416,1084640,34988.3871,1,5,22.70505556,3.767084805,1776.89857
1124062020005 ,송파2동,1124062,2,594,4,650,19416,613332,19784.90323,3,4,26.66575,3.285569603,1700.055
1124062020002 ,송파2동,1124062,4,1768,4,800,19416,453593,14632.03226,,,,,
1124062020003 ,송파2동,1124062,5,1557,3,700,25328,1069373,34495.90323,,1,23.08480556,5.885334105,2607.455833
1124062020011 ,송파2동,1124062,0,0,5,600,19416,288173,9295.903226,,,,,
1124062020001 ,송파2동,1124062,2,478,5,550,19416,446774,14412.06452,,2,19.49855556,4.877076195,2472.746348
1124062020008 ,송파2동,1124062,0,0,4,550,19416,348325,11236.29032,1,,,,
1124062020009 ,송파2동,1124062,0,0,5,450,19416,555905,17932.41935,,,,,
1124062020010 ,송파2동,1124062,2,828,3,500,19416,419691,13538.41935,1,,,,
1124062020006 ,송파2동,1124062,0,0,3,450,19416,359057,11582.48387,,2,20.58549306,3.837790046,2426.631496
1124062020007 ,송파2동,1124062,4,809,3,550,19416,802890,25899.67742,1,1,23.08480556,5.885334105,2607.455833
1124062020801 ,송파2동,1124062,2,478,4,550,19416,312512,10081.03226,3,4,26.66575,3.285569603,1700.055
1124062020802 ,송파2동,1124062,2,478,4,450,19416,150752,4862.967742,,,,,
1124063010014 ,석촌동,1124063,0,0,3,450,20951,178853,5769.451613,,,,,
1124063010017 ,석촌동,1124063,1,5466,5,750,31241,150446,4853.096774,4,,,,
1124063010016 ,석촌동,1124063,2,5279,5,700,31241,136863,4414.935484,3,,,,
1124063010009 ,석촌동,1124063,0,0,0,1000,0,320185,10328.54839,,,,,
1124063010008 ,석촌동,1124063,0,0,4,550,20951,280789,9057.709677,1,2,21.30809722,2.898096676,2395.973998
1124063010001 ,석촌동,1124063,0,0,3,550,10662,178418,5755.419355,,,,,
1124063010012 ,석촌동,1124063,4,992,3,800,10662,133467,4305.387097,,,,,
1124063010003 ,석촌동,1124063,2,1442,3,800,10662,363058,11711.54839,1,2,21.30809722,2.898096676,2395.973998
1124063010002 ,석촌동,1124063,4,3547,5,750,31241,834088,26906.06452,4,,,,
1124063010005 ,석촌동,1124063,2,168,4,550,31241,667531,21533.25806,4,,,,
1124063010004 ,석촌동,1124063,0,0,3,500,20951,213628,6891.225806,,,,,
1124063010007 ,석촌동,1124063,2,5279,4,650,31241,250173,8070.096774,4,,,,
1124063010006 ,석촌동,1124063,2,368,4,500,10662,788653,25440.41935,,,,,
1124063010011 ,석촌동,1124063,2,1816,5,700,31241,534035,17226.93548,1,2,21.30809722,2.898096676,2395.973998
1124063010010 ,석촌동,1124063,1,1277,3,700,10662,295989,9548.032258,1,,,,
1124063010019 ,석촌동,1124063,0,0,5,600,31241,178787,5767.322581,1,,,,
1124063010018 ,석촌동,1124063,2,542,3,750,10662,366432,11820.3871,,,,,
1124063010021 ,석촌동,1124063,0,0,3,450,20951,922028,29742.83871,,,,,
1124063010020 ,석촌동,1124063,0,0,3,550,20951,178028,5742.83871,,,,,
1124063010023 ,석촌동,1124063,0,0,4,550,20951,156116,5036,,,,,
1124063010022 ,석촌동,1124063,3,493,4,650,10662,774753,24992.03226,,2,22.15151389,4.244886901,2360.190859
1124063010013 ,석촌동,1124063,0,0,4,650,10662,460792,14864.25806,,,,,
1124063010024 ,석촌동,1124063,0,0,5,650,31241,160725,5184.677419,4,,,,
1124063010015 ,석촌동,1124063,4,2723,5,600,31241,1056830,34091.29032,4,5,25.09865278,3.320502532,1616.331187
1124063010701 ,석촌동,1124063,1,343,3,400,0,67530,2178.387097,,,,,
1124063020022 ,석촌동,1124063,2,1442,3,650,10662,251089,8099.645161,2,,,,
1124063020023 ,석촌동,1124063,2,3731,4,700,31241,304060,9808.387097,1,,,,
1124063020020 ,석촌동,1124063,2,3731,4,650,25328,316598,10212.83871,1,,,,
1124063020021 ,석촌동,1124063,4,2262,4,650,25328,396866,12802.12903,1,5,26.87793056,7.13507475,1496.973605
1124063020028 ,석촌동,1124063,0,0,3,550,31241,629016,20290.83871,7,,,,
1124063020029 ,석촌동,1124063,0,0,1,350,0,247527,7984.741935,1,1.5,21.06498611,4.30646424,2546.476407
1124063020036 ,석촌동,1124063,1,882,2,550,10662,149992,4838.451613,,,,,
1124063020034 ,석촌동,1124063,0,0,3,600,10662,82957,2676.032258,2,,,,
1124063020035 ,석촌동,1124063,2,1442,3,800,10662,341459,11014.80645,1,,,,
1124063020032 ,석촌동,1124063,2,1321,3,650,10662,361557,11663.12903,,2,19.56704167,3.178601875,2469.840729
1124063020033 ,석촌동,1124063,4,1382,3,800,10662,872887,28157.64516,1,2,25.19563889,4.242643025,2231.039573
1124063020030 ,석촌동,1124063,0,0,3,550,10662,106681,3441.322581,1,,,,
1124063020031 ,석촌동,1124063,0,0,2,650,10662,80267,2589.258065,3,,,,
1124063020007 ,석촌동,1124063,3,950,3,350,0,694792,22412.64516,,1,20.54704167,5.374118163,2683.58875
1124063020004 ,석촌동,1124063,0,0,4,650,31241,346779,11186.41935,1,,,,
1124063020005 ,석촌동,1124063,2,988,3,350,19416,969533,31275.25806,,,,,
1124063020006 ,석촌동,1124063,0,0,3,500,31241,433894,13996.58065,6,,,,
1124063020003 ,석촌동,1124063,1,1541,4,650,31241,327735,10572.09677,,,,,
1124063020002 ,석촌동,1124063,0,0,3,600,10662,94601,3051.645161,2,,,,
1124063020001 ,석촌동,1124063,2,930,2,450,10662,522646,16859.54839,,,,,
1124063020008 ,석촌동,1124063,1,1607,2,700,10662,309501,9983.903226,1,,,,
1124063020009 ,석촌동,1124063,3,2434,4,800,31241,487365,15721.45161,,2,25.19563889,4.242643025,2231.039573
1124063020016 ,석촌동,1124063,2,1321,3,700,10662,317377,10237.96774,1,,,,
1124063020017 ,석촌동,1124063,2,988,3,350,0,219051,7066.16129,,,,,
1124063020014 ,석촌동,1124063,2,988,3,400,31241,192255,6201.774194,6,,,,
1124063020015 ,석촌동,1124063,2,1321,2,650,10662,206209,6651.903226,1,,,,
1124063020012 ,석촌동,1124063,2,930,3,500,10662,402966,12998.90323,,1,20.98548611,4.454359655,2670.435417
1124063020013 ,석촌동,1124063,1,882,3,500,20951,362951,11708.09677,3,2,25.19563889,4.242643025,2231.039573
1124063020010 ,석촌동,1124063,1,987,3,400,25328,751031,24226.80645,,,,,
1124063020011 ,석촌동,1124063,3,958,2,500,10662,716735,23120.48387,,,,,
1124063020018 ,석촌동,1124063,2,793,3,550,25328,375550,12114.51613,1,1,20.98548611,4.454359655,2670.435417
1124063020019 ,석촌동,1124063,2,930,3,450,10662,142695,4603.064516,,,,,
1124063020026 ,석촌동,1124063,1,987,3,450,31241,228371,7366.806452,6,,,,
1124063020027 ,석촌동,1124063,0,0,3,500,31241,130053,4195.258065,6,,,,
1124063020024 ,석촌동,1124063,0,0,2,650,10662,230438,7433.483871,1,,,,
1124063020025 ,석촌동,1124063,7,1902,4,700,25328,1726185,55683.3871,,3,26.68651389,4.271839818,1890.77733
1124063020102 ,석촌동,1124063,0,0,3,650,31241,267618,8632.83871,1,,,,
1124063020103 ,석촌동,1124063,2,1816,4,650,31241,155312,5010.064516,1,,,,
1124063020101 ,석촌동,1124063,2,1816,4,750,31241,238179,7683.193548,1,,,,
1124064010001 ,삼전동,1124064,2,1014,3,450,11317,504933,16288.16129,,,,,
1124064010003 ,삼전동,1124064,0,0,3,600,10662,192335,6204.354839,3,,,,
1124064010002 ,삼전동,1124064,0,0,3,600,11317,212740,6862.580645,10,,,,
1124064010005 ,삼전동,1124064,0,0,3,550,11317,368098,11874.12903,11,,,,
1124064010004 ,삼전동,1124064,2,2822,3,700,11972,250789,8089.967742,,,,,
1124064010007 ,삼전동,1124064,0,0,3,500,11317,491395,15851.45161,9,,,,
1124064010006 ,삼전동,1124064,4,626,5,550,10662,1022017,32968.29032,2,3,24.04233333,2.714269484,2050.723714
1124064010024 ,삼전동,1124064,0,0,3,600,11317,216863,6995.580645,,,,,
1124064010021 ,삼전동,1124064,0,0,3,600,11317,208185,6715.645161,10,,,,
1124064010020 ,삼전동,1124064,3,1991,3,700,11317,648441,20917.45161,,2,26.4765,6.354249153,2176.697238
1124064010023 ,삼전동,1124064,3,2169,3,700,11972,688717,22216.67742,,,,,
1124064010019 ,삼전동,1124064,2,2781,2,650,11317,388852,12543.6129,1,2,26.4765,6.354249153,2176.697238
1124064010018 ,삼전동,1124064,3,1228,3,800,10662,310629,10020.29032,2,,,,
1124064010025 ,삼전동,1124064,0,0,3,550,11317,339592,10954.58065,9,,,,
1124064010022 ,삼전동,1124064,2,1014,3,500,11972,1084114,34971.41935,,3,24.04233333,2.714269484,2050.723714
1124064010011 ,삼전동,1124064,2,2781,2,700,10662,378763,12218.16129,4,,,,
1124064010010 ,삼전동,1124064,1,1027,4,500,10662,445033,14355.90323,,,,,
1124064010013 ,삼전동,1124064,0,0,3,550,11317,349347,11269.25806,12,,,,
1124064010012 ,삼전동,1124064,2,542,3,800,10662,405166,13069.87097,2,,,,
1124064010015 ,삼전동,1124064,2,2781,3,800,10662,754807,24348.6129,1,2,26.4765,6.354249153,2176.697238
1124064010014 ,삼전동,1124064,0,0,2,650,10662,329079,10615.45161,4,,,,
1124064010017 ,삼전동,1124064,4,960,3,550,11972,509035,16420.48387,,,,,
1124064010016 ,삼전동,1124064,2,763,3,700,11972,498950,16095.16129,,3,23.84269444,4.74788938,2061.097255
1124064010009 ,삼전동,1124064,2,542,3,700,10662,1069340,34494.83871,2,2,21.69572222,4.109832574,2379.528462
1124064010008 ,삼전동,1124064,1,864,3,650,11972,91384,2947.870968,,,,,
1124064020009 ,삼전동,1124064,0,0,2,500,11317,417507,13467.96774,2,,,,
1124064020016 ,삼전동,1124064,0,0,2,650,11972,626740,20217.41935,3,,,,
1124064020017 ,삼전동,1124064,1,686,3,300,0,328618,10600.58065,,1.5,30.9354375,2.946028527,2195.49208
1124064020014 ,삼전동,1124064,1,586,2,450,10662,310947,10030.54839,2,,,,
1124064020015 ,삼전동,1124064,1,926,2,600,11972,280178,9038,3,,,,
1124064020012 ,삼전동,1124064,2,2822,3,700,11972,369398,11916.06452,,,,,
1124064020013 ,삼전동,1124064,1,336,3,500,11972,299261,9653.580645,6,2,34.2885625,4.051053443,1845.259496
1124064020010 ,삼전동,1124064,1,336,2,500,11972,361066,11647.29032,6,,,,
1124064020011 ,삼전동,1124064,2,1321,2,600,10662,356777,11508.93548,9,2,23.96690278,2.880100419,2283.170431
1124064020031 ,삼전동,1124064,1,686,2,350,0,124255,4008.225806,2,,,,
1124064020018 ,삼전동,1124064,1,336,2,550,11972,187174,6037.870968,6,,,,
1124064020019 ,삼전동,1124064,0,0,2,600,10662,161564,5211.741935,9,,,,
1124064020026 ,삼전동,1124064,1,686,2,400,10662,140106,4519.548387,4,,,,
1124064020027 ,삼전동,1124064,1,686,2,400,11972,265370,8560.322581,2,,,,
1124064020024 ,삼전동,1124064,3,1076,2,400,10662,504676,16279.87097,3,1.75,25.34685417,3.534780549,2288.693959
1124064020025 ,삼전동,1124064,2,2781,2,700,10662,187249,6040.290323,,,,,
1124064020022 ,삼전동,1124064,0,0,2,650,10662,231080,7454.193548,9,,,,
1124064020023 ,삼전동,1124064,0,0,2,500,11317,348098,11228.96774,2,,,,
1124064020020 ,삼전동,1124064,4,2051,2,800,10662,588496,18983.74194,,,,,
1124064020021 ,삼전동,1124064,4,2801,4,700,11317,1098615,35439.19355,1,2,27.64009722,3.876623643,2127.329989
1124064020028 ,삼전동,1124064,0,0,2,600,10662,150861,4866.483871,9,,,,
1124064020029 ,삼전동,1124064,0,0,2,550,10662,140900,4545.16129,9,,,,
1124064020034 ,삼전동,1124064,0,0,2,550,11972,316473,10208.80645,3,,,,
1124064020035 ,삼전동,1124064,0,0,2,450,10662,118913,3835.903226,2,,,,
1124064020032 ,삼전동,1124064,2,1321,2,650,10662,278988,8999.612903,9,,,,
1124064020033 ,삼전동,1124064,2,627,3,700,11972,269596,8696.645161,3,,,,
1124064020030 ,삼전동,1124064,0,0,2,550,11317,287828,9284.774194,,,,,
1124064020006 ,삼전동,1124064,0,0,2,550,10662,155108,5003.483871,9,,,,
1124064020007 ,삼전동,1124064,1,336,2,550,11972,314680,10150.96774,9,,,,
1124064020004 ,삼전동,1124064,4,1725,3,800,11972,605019,19516.74194,,3,14.9595,5.832722114,2522.681578
1124064020005 ,삼전동,1124064,2,636,2,300,0,512434,16530.12903,2,,,,
1124064020002 ,삼전동,1124064,0,0,2,450,11317,259155,8359.83871,2,,,,
1124064020003 ,삼전동,1124064,2,1321,2,750,10662,234510,7564.83871,9,,,,
1124064020001 ,삼전동,1124064,3,1528,3,700,11972,280134,9036.580645,,,,,
1124064020008 ,삼전동,1124064,0,0,2,650,11972,132054,4259.806452,3,,,,
1124064020101 ,삼전동,1124064,1,336,3,400,11972,219830,7091.290323,6,,,,
1124065010007 ,가락본동,1124065,1,133,3,550,20071,398046,12840.19355,,,,,
1124065010006 ,가락본동,1124065,2,4274,4,600,20071,423614,13664.96774,,2,21.19140278,5.223328937,2400.924923
1124065010011 ,가락본동,1124065,4,80,5,650,17845,602146,19424.06452,4,,,,
1124065010010 ,가락본동,1124065,4,108,6,600,17845,851882,27480.06452,14,,,,
1124065010013 ,가락본동,1124065,4,1216,6,550,17845,611293,19719.12903,10,,,,
1124065010012 ,가락본동,1124065,8,164,5,700,17845,652998,21064.45161,14,2.5,28.52163889,3.954513049,1982.82488
1124065010009 ,가락본동,1124065,3,2917,4,800,20071,980784,31638.19355,,3,32.09588889,3.607881381,1632.248692
1124065010008 ,가락본동,1124065,2,133,5,500,17845,599273,19331.3871,10,,,,
1124065010014 ,가락본동,1124065,7,378,5,700,15618,1244900,40158.06452,,3,18.42276389,2.374615725,2342.725108
1124065010001 ,가락본동,1124065,2,83,4,650,20071,552951,17837.12903,,,,,
1124065010003 ,가락본동,1124065,2,154,4,500,20071,399505,12887.25806,,4,39.441,4.16552211,933.54
1124065010002 ,가락본동,1124065,6,190,4,550,15618,585012,18871.35484,10,,,,
1124065010005 ,가락본동,1124065,8,225,5,350,15618,889265,28685.96774,10,3.333333333,25.42884259,2.97158452,1872.996739
1124065010004 ,가락본동,1124065,2,83,4,600,17845,367887,11867.32258,4,,,,
1124065010101 ,가락본동,1124065,2,4274,4,750,20071,452466,14595.67742,,2,21.19140278,5.223328937,2400.924923
1124065010401 ,가락본동,1124065,0,0,5,750,15618,147890,4770.645161,,,,,
1124065010601 ,가락본동,1124065,2,133,5,450,20071,288307,9300.225806,10,,,,
1124065010603 ,가락본동,1124065,2,154,4,350,0,368270,11879.67742,,,,,
1124065010602 ,가락본동,1124065,1,174,4,450,20071,189101,6100.032258,,,,,
1124065011301 ,가락본동,1124065,4,316,4,750,15618,243591,7857.774194,,,,,
1124065020006 ,가락본동,1124065,5,272,4,500,27351,351162,11327.80645,30,,,,
1124065020007 ,가락본동,1124065,2,296,4,400,15618,188987,6096.354839,,2,19.8725,3.161569024,2456.881229
1124065020004 ,가락본동,1124065,2,478,4,450,24706,591973,19095.90323,21,4,20.57363889,3.801866438,2065.581667
1124065020005 ,가락본동,1124065,9,1893,5,750,27351,2331862,75221.35484,13,4.5,27.16285764,2.793446347,1547.977619
1124065020002 ,가락본동,1124065,6,582,5,650,27351,2453659,79150.29032,26,2.333333333,19.43132407,3.519640956,2416.643196
1124065020003 ,가락본동,1124065,0,0,5,600,27351,1063445,34304.67742,43,,,,
1124065020001 ,가락본동,1124065,6,309,4,600,27351,375338,12107.67742,16,2,19.8725,3.161569024,2456.881229
1124065020102 ,가락본동,1124065,2,478,4,350,0,191372,6173.290323,1,2,19.8725,3.161569024,2456.881229
1124065020103 ,가락본동,1124065,3,359,4,350,0,177040,5710.967742,1,,,,
1124065020101 ,가락본동,1124065,4,219,4,450,15618,214406,6916.322581,7,,,,
1124065020501 ,가락본동,1124065,0,0,4,400,0,121597,3922.483871,21,,,,
1124065020504 ,가락본동,1124065,0,0,3,450,29250,205348,6624.129032,14,,,,
1124065020502 ,가락본동,1124065,4,2912,3,650,39084,253567,8179.580645,4,,,,
1124065020503 ,가락본동,1124065,0,0,3,550,39084,277016,8936,14,,,,
1124065020603 ,가락본동,1124065,0,0,3,500,29250,203161,6553.580645,4,5,30.03415278,2.312666856,1285.247782
1124065020601 ,가락본동,1124065,5,2381,3,600,39084,220238,7104.451613,4,,,,
1124065020604 ,가락본동,1124065,0,0,3,550,19416,230996,7451.483871,,5,30.03415278,2.312666856,1285.247782
1124065020605 ,가락본동,1124065,0,0,3,450,29250,255230,8233.225806,4,,,,
1124065020602 ,가락본동,1124065,3,1907,3,550,39084,219170,7070,4,5,30.03415278,2.312666856,1285.247782
1124065020702 ,가락본동,1124065,0,0,3,550,19416,325542,10501.35484,3,,,,
1124065020701 ,가락본동,1124065,0,0,3,550,19416,146938,4739.935484,3,4,20.57363889,3.801866438,2065.581667
1124065020902 ,가락본동,1124065,0,0,4,650,27351,467758,15088.96774,22,,,,
1124065020901 ,가락본동,1124065,0,0,4,650,27351,537624,17342.70968,22,,,,
1124065021301 ,가락본동,1124065,3,884,5,650,27351,434621,14020.03226,13,3,18.54897222,4.23578482,2336.167131
1124065030006 ,가락본동,1124065,4,980,4,700,27351,723312,23332.64516,,2,23.23834722,3.296260914,2314.080426
1124065030005 ,가락본동,1124065,6,931,3,550,31095,658541,21243.25806,,,,,
1124065030004 ,가락본동,1124065,6,1000,5,700,27351,844273,27234.6129,,2,23.68715278,4.862816748,2295.039219
1124065030003 ,가락본동,1124065,2,845,3,600,27351,223665,7215,,,,,
1124065030002 ,가락본동,1124065,4,1178,3,500,27351,584108,18842.19355,,3,22.86529167,4.103182571,2111.884593
1124065030001 ,가락본동,1124065,2,435,3,550,38834,376407,12142.16129,,,,,
1124065030101 ,가락본동,1124065,3,1978,3,550,38834,430364,13882.70968,,3,22.86529167,4.103182571,2111.884593
1124065030201 ,가락본동,1124065,2,845,3,450,15618,160575,5179.83871,,,,,
1124067010005 ,가락2동,1124067,0,0,4,850,15618,290921,9384.548387,,,,,
1124067010004 ,가락2동,1124067,1,1234,5,650,15618,232006,7484.064516,1,,,,
1124067010007 ,가락2동,1124067,3,828,5,700,15618,425041,13711,1,2,20.05629167,4.153688907,2449.083609
